timestamp,pod_name,pod_cpu_request_milli,pod_ram_request_mib,candidate_node_name,node_cpu_total_milli,node_ram_total_mib,node_cpu_model_energy_val,node_type,energy_before,energy_after
2025-06-01T19:35:58.448352572Z,workload-8740,1523,1310720000,cloud-4,6000,49152,200.1000,cloud,337.9465,474.1292
2025-06-01T19:35:58.449662594Z,workload-8740,1523,1310720000,edge-9,3000,2560,200.1000,edge,170.5013,442.9891
2025-06-01T19:35:58.450435673Z,workload-8740,1523,1310720000,edge-11,4000,6144,200.1000,edge,179.5013,401.2842
2025-06-01T19:35:58.452582331Z,workload-8740,1523,1310720000,cloud-8,8000,40960,200.1000,cloud,344.3014,444.2842
2025-06-01T19:35:58.454064374Z,workload-8740,1523,1310720000,cloud-5,20000,65536,200.1000,cloud,398.9745,429.2842
2025-06-01T19:35:58.454110539Z,workload-8740,1523,1310720000,cloud-1,8000,16384,200.1000,cloud,341.9465,435.2842
2025-06-01T19:35:58.555790628Z,workload-2638,5000,7516192768,cloud-3,16000,32768,200.1000,cloud,390.1925,497.4236
2025-06-01T19:35:58.55625326Z,workload-2638,5000,7516192768,cloud-7,32000,65536,200.1000,cloud,409.1925,448.1292
2025-06-01T19:35:58.556530043Z,workload-2638,5000,7516192768,cloud-5,20000,65536,200.1000,cloud,375.9745,479.1292
2025-06-01T19:35:58.558749895Z,workload-2638,5000,7516192768,cloud-2,10000,24576,200.1000,cloud,338.3014,558.8903
2025-06-01T19:35:58.559145898Z,workload-2638,5000,7516192768,cloud-6,24000,61440,200.1000,cloud,445.1292,564.5318
2025-06-01T19:35:58.559251149Z,workload-2638,5000,7516192768,cloud-1,8000,16384,200.1000,cloud,341.9465,651.6647
2025-06-01T19:35:58.560183677Z,workload-2638,5000,7516192768,cloud-8,8000,40960,200.1000,cloud,339.3014,598.2624
2025-06-01T19:35:58.673283179Z,workload-8425,1506,1258291200,cloud-3,16000,32768,200.1000,cloud,398.1925,435.2842
2025-06-01T19:35:58.674197269Z,workload-8425,1506,1258291200,cloud-1,8000,16384,200.1000,cloud,340.9465,443.2842
2025-06-01T19:35:58.675135453Z,workload-8425,1506,1258291200,edge-10,4000,5120,200.1000,edge,187.5013,387.2842
2025-06-01T19:35:58.676239722Z,workload-8425,1506,1258291200,cloud-5,20000,65536,200.1000,cloud,368.9745,430.2842
2025-06-01T19:35:58.678009932Z,workload-8425,1506,1258291200,edge-4,2000,1536,200.1000,edge,177.5013,542.2624
2025-06-01T19:35:58.681306884Z,workload-8425,1506,1258291200,edge-6,2000,3072,200.1000,edge,185.5013,530.9039
2025-06-01T19:35:58.684194354Z,workload-8425,1506,1258291200,cloud-4,6000,49152,200.1000,cloud,335.9465,447.1292
2025-06-01T19:35:58.685521418Z,workload-8425,1506,1258291200,edge-8,3000,1280,200.1000,edge,167.5013,441.3475
2025-06-01T19:35:58.694221401Z,workload-8425,1506,1258291200,edge-12,4000,8192,200.1000,edge,162.5013,385.2842
2025-06-01T19:35:58.696266648Z,workload-8425,1506,1258291200,edge-11,4000,6144,200.1000,edge,176.5013,386.2842
2025-06-01T19:35:58.698612355Z,workload-8425,1506,1258291200,cloud-8,8000,40960,200.1000,cloud,333.3014,435.2842
2025-06-01T19:35:58.698750921Z,workload-8425,1506,1258291200,edge-9,3000,2560,200.1000,edge,185.5013,432.9891
2025-06-01T19:35:58.701521615Z,workload-8425,1506,1258291200,edge-7,3000,4096,200.1000,edge,186.5013,448.3475
2025-06-01T19:35:58.701597603Z,workload-8425,1506,1258291200,edge-5,2000,2048,200.1000,edge,177.5013,549.9039
2025-06-01T19:35:58.701968602Z,workload-8425,1506,1258291200,cloud-2,10000,24576,200.1000,cloud,339.3014,449.2842
2025-06-01T19:35:58.703623573Z,workload-8425,1506,1258291200,cloud-7,32000,65536,200.1000,cloud,467.1292,449.1292
2025-06-01T19:35:58.70385475Z,workload-8425,1506,1258291200,cloud-6,24000,61440,200.1000,cloud,461.1292,442.1292
2025-06-01T19:35:58.783963012Z,workload-8072,1200,7602176000,cloud-8,8000,40960,200.1000,cloud,330.3014,435.0268
2025-06-01T19:35:58.793559485Z,workload-8072,1200,7602176000,cloud-6,24000,61440,200.1000,cloud,458.1292,442.1292
2025-06-01T19:35:58.793887462Z,workload-8072,1200,7602176000,cloud-1,8000,16384,200.1000,cloud,368.9465,439.2842
2025-06-01T19:35:58.793973996Z,workload-8072,1200,7602176000,cloud-3,16000,32768,200.1000,cloud,393.1925,439.2842
2025-06-01T19:35:58.796867122Z,workload-8072,1200,7602176000,edge-12,4000,8192,200.1000,edge,175.5013,363.0268
2025-06-01T19:35:58.797178267Z,workload-8072,1200,7602176000,cloud-4,6000,49152,200.1000,cloud,340.9465,452.9872
2025-06-01T19:35:58.797244966Z,workload-8072,1200,7602176000,cloud-7,32000,65536,200.1000,cloud,458.1292,467.1292
2025-06-01T19:35:58.797774158Z,workload-8072,1200,7602176000,cloud-5,20000,65536,200.1000,cloud,448.2842,448.2842
2025-06-01T19:35:58.798455185Z,workload-8072,1200,7602176000,cloud-2,10000,24576,200.1000,cloud,353.3014,399.1925
2025-06-01T19:35:58.896068596Z,workload-499,7000,10737418240,cloud-3,16000,32768,200.1000,cloud,409.1925,569.9039
2025-06-01T19:35:58.89901103Z,workload-499,7000,10737418240,cloud-6,24000,61440,200.1000,cloud,478.1292,586.2624
2025-06-01T19:35:58.900167192Z,workload-499,7000,10737418240,cloud-2,10000,24576,200.1000,cloud,349.3014,646.7273
2025-06-01T19:35:58.901541608Z,workload-499,7000,10737418240,cloud-5,20000,65536,200.1000,cloud,448.2842,553.8903
2025-06-01T19:35:58.903525325Z,workload-499,7000,10737418240,cloud-7,32000,65536,200.1000,cloud,475.1292,543.5318
2025-06-01T19:35:59.007402497Z,workload-8732,1100,7516192768,cloud-2,10000,24576,200.1000,cloud,334.3014,396.1925
2025-06-01T19:35:59.012787788Z,workload-8732,1100,7516192768,cloud-6,24000,61440,200.1000,cloud,478.1292,455.1292
2025-06-01T19:35:59.013724646Z,workload-8732,1100,7516192768,edge-12,4000,8192,200.1000,edge,178.5013,339.1925
2025-06-01T19:35:59.015729036Z,workload-8732,1100,7516192768,cloud-8,8000,40960,200.1000,cloud,428.0268,469.1292
2025-06-01T19:35:59.016454483Z,workload-8732,1100,7516192768,cloud-1,8000,16384,200.1000,cloud,362.9465,453.2842
2025-06-01T19:35:59.017481926Z,workload-8732,1100,7516192768,cloud-3,16000,32768,200.1000,cloud,409.1925,447.2842
2025-06-01T19:35:59.018373316Z,workload-8732,1100,7516192768,cloud-4,6000,49152,200.1000,cloud,345.9465,431.2842
2025-06-01T19:35:59.020031151Z,workload-8732,1100,7516192768,cloud-7,32000,65536,200.1000,cloud,556.8903,565.8903
2025-06-01T19:35:59.02025255Z,workload-8732,1100,7516192768,cloud-5,20000,65536,200.1000,cloud,420.2842,432.2842
2025-06-01T19:35:59.117824963Z,workload-7267,515,1887436800,cloud-6,24000,61440,200.1000,cloud,460.1292,478.1292
2025-06-01T19:35:59.121030143Z,workload-7267,515,1887436800,cloud-3,16000,32768,200.1000,cloud,397.1925,449.2842
2025-06-01T19:35:59.12142426Z,workload-7267,515,1887436800,cloud-5,20000,65536,200.1000,cloud,453.2842,424.2842
2025-06-01T19:35:59.121654109Z,workload-7267,515,1887436800,cloud-4,6000,49152,200.1000,cloud,368.9465,396.1925
2025-06-01T19:35:59.121682325Z,workload-7267,515,1887436800,cloud-7,32000,65536,200.1000,cloud,537.8903,545.8903
2025-06-01T19:35:59.130097494Z,workload-7267,515,1887436800,cloud-1,8000,16384,200.1000,cloud,358.9465,381.1925
2025-06-01T19:35:59.130260365Z,workload-7267,515,1887436800,cloud-2,10000,24576,200.1000,cloud,334.3014,383.9745
2025-06-01T19:35:59.132034766Z,workload-7267,515,1887436800,edge-10,4000,5120,200.1000,edge,172.5013,305.3014
2025-06-01T19:35:59.132397454Z,workload-7267,515,1887436800,edge-6,2000,3072,200.1000,edge,174.5013,349.1925
2025-06-01T19:35:59.132962963Z,workload-7267,515,1887436800,edge-9,3000,2560,200.1000,edge,187.5013,318.3014
2025-06-01T19:35:59.133245892Z,workload-7267,515,1887436800,edge-11,4000,6144,200.1000,edge,163.5013,306.3014
2025-06-01T19:35:59.134559058Z,workload-7267,515,1887436800,edge-5,2000,2048,200.1000,edge,173.5013,358.1925
2025-06-01T19:35:59.137008619Z,workload-7267,515,1887436800,edge-7,3000,4096,200.1000,edge,161.5013,303.3014
2025-06-01T19:35:59.137156474Z,workload-7267,515,1887436800,edge-12,4000,8192,200.1000,edge,179.5013,294.3014
2025-06-01T19:35:59.137344279Z,workload-7267,515,1887436800,cloud-8,8000,40960,200.1000,cloud,436.0268,444.2842
2025-06-01T19:35:59.22787189Z,workload-6828,1200,7516192768,cloud-1,8000,16384,200.1000,cloud,365.9465,440.2842
2025-06-01T19:35:59.236664273Z,workload-6828,1200,7516192768,cloud-3,16000,32768,200.1000,cloud,399.1925,429.2842
2025-06-01T19:35:59.237389511Z,workload-6828,1200,7516192768,cloud-8,8000,40960,200.1000,cloud,436.0268,478.1292
2025-06-01T19:35:59.238506281Z,workload-6828,1200,7516192768,cloud-6,24000,61440,200.1000,cloud,480.1292,447.1292
2025-06-01T19:35:59.239397393Z,workload-6828,1200,7516192768,cloud-7,32000,65536,200.1000,cloud,544.8903,559.8903
2025-06-01T19:35:59.242207966Z,workload-6828,1200,7516192768,cloud-5,20000,65536,200.1000,cloud,434.2842,454.1292
2025-06-01T19:35:59.242225636Z,workload-6828,1200,7516192768,cloud-4,6000,49152,200.1000,cloud,363.9465,444.9872
2025-06-01T19:35:59.243534192Z,workload-6828,1200,7516192768,cloud-2,10000,24576,200.1000,cloud,365.3014,381.1925
2025-06-01T19:35:59.332510826Z,workload-5024,700,7516192768,cloud-6,24000,61440,200.1000,cloud,462.1292,458.1292
2025-06-01T19:35:59.333812328Z,workload-5024,700,7516192768,cloud-4,6000,49152,200.1000,cloud,449.9872,515.7821
2025-06-01T19:35:59.33790827Z,workload-5024,700,7516192768,cloud-5,20000,65536,200.1000,cloud,436.2842,434.9872
2025-06-01T19:35:59.338253638Z,workload-5024,700,7516192768,cloud-1,8000,16384,200.1000,cloud,357.9465,385.1925
2025-06-01T19:35:59.339810202Z,workload-5024,700,7516192768,cloud-7,32000,65536,200.1000,cloud,558.8903,543.8903
2025-06-01T19:35:59.339857066Z,workload-5024,700,7516192768,cloud-2,10000,24576,200.1000,cloud,333.3014,373.9745
2025-06-01T19:35:59.340554995Z,workload-5024,700,7516192768,cloud-3,16000,32768,200.1000,cloud,398.1925,432.2842
2025-06-01T19:35:59.342537245Z,workload-5024,700,7516192768,cloud-8,8000,40960,200.1000,cloud,399.0268,420.2842
2025-06-01T19:35:59.432726612Z,workload-7775,732,4194304000,cloud-3,16000,32768,200.1000,cloud,423.2842,444.2842
2025-06-01T19:35:59.439522498Z,workload-7775,732,4194304000,edge-12,4000,8192,200.1000,edge,289.3014,401.2842
2025-06-01T19:35:59.439874012Z,workload-7775,732,4194304000,cloud-4,6000,49152,200.1000,cloud,444.9872,514.4236
2025-06-01T19:35:59.440453838Z,workload-7775,732,4194304000,edge-11,4000,6144,200.1000,edge,160.5013,309.3014
2025-06-01T19:35:59.440971157Z,workload-7775,732,4194304000,edge-7,3000,4096,200.1000,edge,182.5013,348.9745
2025-06-01T19:35:59.441645549Z,workload-7775,732,4194304000,cloud-7,32000,65536,200.1000,cloud,536.5318,563.5318
2025-06-01T19:35:59.44631587Z,workload-7775,732,4194304000,cloud-8,8000,40960,200.1000,cloud,404.0268,414.2842
2025-06-01T19:35:59.446767188Z,workload-7775,732,4194304000,cloud-6,24000,61440,200.1000,cloud,460.1292,462.1292
2025-06-01T19:35:59.448364679Z,workload-7775,732,4194304000,cloud-5,20000,65536,200.1000,cloud,450.2842,431.9872
2025-06-01T19:35:59.449200336Z,workload-7775,732,4194304000,cloud-1,8000,16384,200.1000,cloud,359.9465,413.0268
2025-06-01T19:35:59.450022025Z,workload-7775,732,4194304000,cloud-2,10000,24576,200.1000,cloud,365.3014,365.9745
2025-06-01T19:35:59.451117144Z,workload-7775,732,4194304000,edge-10,4000,5120,200.1000,edge,183.5013,315.3014
2025-06-01T19:35:59.553368679Z,workload-4691,9000,12884901888,cloud-6,24000,61440,200.1000,cloud,451.1292,592.9039
2025-06-01T19:35:59.554033014Z,workload-4691,9000,12884901888,cloud-5,20000,65536,200.1000,cloud,436.2842,668.6647
2025-06-01T19:35:59.555369437Z,workload-4691,9000,12884901888,cloud-3,16000,32768,200.1000,cloud,423.2842,676.7273
2025-06-01T19:35:59.558162829Z,workload-4691,9000,12884901888,cloud-7,32000,65536,200.1000,cloud,546.5318,718.8457
2025-06-01T19:35:59.662724591Z,workload-1121,700,4294967296,cloud-2,10000,24576,200.1000,cloud,391.9745,440.2842
2025-06-01T19:35:59.667708013Z,workload-1121,700,4294967296,cloud-7,32000,65536,200.1000,cloud,552.8903,557.8903
2025-06-01T19:35:59.669433664Z,workload-1121,700,4294967296,edge-10,4000,5120,200.1000,edge,179.5013,316.3014
2025-06-01T19:35:59.670855503Z,workload-1121,700,4294967296,cloud-4,6000,49152,200.1000,cloud,443.9872,507.4236
2025-06-01T19:35:59.670995396Z,workload-1121,700,4294967296,edge-11,4000,6144,200.1000,edge,180.5013,303.3014
2025-06-01T19:35:59.671323792Z,workload-1121,700,4294967296,cloud-5,20000,65536,200.1000,cloud,420.2842,439.9872
2025-06-01T19:35:59.676869999Z,workload-1121,700,4294967296,cloud-3,16000,32768,200.1000,cloud,438.2842,421.2842
2025-06-01T19:35:59.678527555Z,workload-1121,700,4294967296,edge-7,3000,4096,200.1000,edge,175.5013,342.9745
2025-06-01T19:35:59.680226526Z,workload-1121,700,4294967296,edge-12,4000,8192,200.1000,edge,300.3014,371.0268
2025-06-01T19:35:59.680818854Z,workload-1121,700,4294967296,cloud-6,24000,61440,200.1000,cloud,566.9039,649.3063
2025-06-01T19:35:59.680905109Z,workload-1121,700,4294967296,cloud-8,8000,40960,200.1000,cloud,409.0268,435.2842
2025-06-01T19:35:59.680951484Z,workload-1121,700,4294967296,cloud-1,8000,16384,200.1000,cloud,337.9465,397.1925
2025-06-01T19:35:59.784099298Z,workload-651,1296,4141875200,cloud-7,32000,65536,200.1000,cloud,535.8903,540.8903
2025-06-01T19:35:59.784201197Z,workload-651,1296,4141875200,cloud-5,20000,65536,200.1000,cloud,456.9872,460.1292
2025-06-01T19:35:59.784243242Z,workload-651,1296,4141875200,cloud-4,6000,49152,200.1000,cloud,424.9872,567.5318
2025-06-01T19:35:59.785407924Z,workload-651,1296,4141875200,cloud-1,8000,16384,200.1000,cloud,371.9465,441.2842
2025-06-01T19:35:59.786814119Z,workload-651,1296,4141875200,cloud-2,10000,24576,200.1000,cloud,375.9745,432.2842
2025-06-01T19:35:59.789039697Z,workload-651,1296,4141875200,edge-7,3000,4096,200.1000,edge,171.5013,402.1292
2025-06-01T19:35:59.789268779Z,workload-651,1296,4141875200,cloud-6,24000,61440,200.1000,cloud,593.2624,670.0858
2025-06-01T19:35:59.792788665Z,workload-651,1296,4141875200,cloud-3,16000,32768,200.1000,cloud,427.2842,429.9872
2025-06-01T19:35:59.79297221Z,workload-651,1296,4141875200,edge-10,4000,5120,200.1000,edge,178.5013,398.2842
2025-06-01T19:35:59.797001593Z,workload-651,1296,4141875200,edge-11,4000,6144,200.1000,edge,160.5013,398.2842
2025-06-01T19:35:59.797049364Z,workload-651,1296,4141875200,cloud-8,8000,40960,200.1000,cloud,427.0268,465.1292
2025-06-01T19:35:59.797089314Z,workload-651,1296,4141875200,edge-12,4000,8192,200.1000,edge,304.3014,430.1292
2025-06-01T19:35:59.892540911Z,workload-4796,400,4294967296,cloud-8,8000,40960,200.1000,cloud,431.0268,435.2842
2025-06-01T19:35:59.896094811Z,workload-4796,400,4294967296,cloud-6,24000,61440,200.1000,cloud,565.9039,651.3063
2025-06-01T19:35:59.898500372Z,workload-4796,400,4294967296,cloud-4,6000,49152,200.1000,cloud,438.9872,455.1292
2025-06-01T19:35:59.898766469Z,workload-4796,400,4294967296,cloud-7,32000,65536,200.1000,cloud,531.8903,535.8903
2025-06-01T19:35:59.899848528Z,workload-4796,400,4294967296,edge-7,3000,4096,200.1000,edge,174.5013,300.3014
2025-06-01T19:35:59.900819678Z,workload-4796,400,4294967296,edge-11,4000,6144,200.1000,edge,177.5013,274.4798
2025-06-01T19:35:59.904037569Z,workload-4796,400,4294967296,cloud-3,16000,32768,200.1000,cloud,424.2842,427.2842
2025-06-01T19:35:59.905270766Z,workload-4796,400,4294967296,cloud-5,20000,65536,200.1000,cloud,426.9872,460.1292
2025-06-01T19:35:59.907822296Z,workload-4796,400,4294967296,edge-12,4000,8192,200.1000,edge,307.3014,326.9745
2025-06-01T19:35:59.908490682Z,workload-4796,400,4294967296,cloud-1,8000,16384,200.1000,cloud,442.2842,444.1292
2025-06-01T19:35:59.910366563Z,workload-4796,400,4294967296,edge-10,4000,5120,200.1000,edge,182.5013,269.4798
2025-06-01T19:35:59.911385904Z,workload-4796,400,4294967296,cloud-2,10000,24576,200.1000,cloud,379.9745,382.1925
2025-06-01T19:36:00.003449965Z,workload-8712,1111,3879731200,cloud-1,8000,16384,200.1000,cloud,440.2842,483.7821
2025-06-01T19:36:00.006757253Z,workload-8712,1111,3879731200,cloud-7,32000,65536,200.1000,cloud,550.5318,561.5318
2025-06-01T19:36:00.009092833Z,workload-8712,1111,3879731200,cloud-5,20000,65536,200.1000,cloud,460.9872,463.1292
2025-06-01T19:36:00.009982548Z,workload-8712,1111,3879731200,cloud-4,6000,49152,200.1000,cloud,456.9872,497.7821
2025-06-01T19:36:00.010021589Z,workload-8712,1111,3879731200,edge-7,3000,4096,200.1000,edge,162.5013,394.2842
2025-06-01T19:36:00.012472198Z,workload-8712,1111,3879731200,cloud-8,8000,40960,200.1000,cloud,414.2842,474.1292
2025-06-01T19:36:00.013595394Z,workload-8712,1111,3879731200,cloud-6,24000,61440,200.1000,cloud,586.2624,651.6647
2025-06-01T19:36:00.014395432Z,workload-8712,1111,3879731200,edge-11,4000,6144,200.1000,edge,164.5013,358.1925
2025-06-01T19:36:00.014458289Z,workload-8712,1111,3879731200,edge-12,4000,8192,200.1000,edge,297.3014,397.9872
2025-06-01T19:36:00.014929791Z,workload-8712,1111,3879731200,cloud-3,16000,32768,200.1000,cloud,428.2842,425.2842
2025-06-01T19:36:00.015767125Z,workload-8712,1111,3879731200,cloud-2,10000,24576,200.1000,cloud,381.9745,436.2842
2025-06-01T19:36:00.019459451Z,workload-8712,1111,3879731200,edge-10,4000,5120,200.1000,edge,158.5013,333.1925
2025-06-01T19:36:00.12430491Z,workload-5788,300,4294967296,cloud-6,24000,61440,200.1000,cloud,570.2624,653.6647
2025-06-01T19:36:00.124716557Z,workload-5788,300,4294967296,edge-12,4000,8192,200.1000,edge,299.3014,304.9465
2025-06-01T19:36:00.124800228Z,workload-5788,300,4294967296,cloud-2,10000,24576,200.1000,cloud,372.9745,400.1925
2025-06-01T19:36:00.125405337Z,workload-5788,300,4294967296,cloud-3,16000,32768,200.1000,cloud,436.2842,451.2842
2025-06-01T19:36:00.126087552Z,workload-5788,300,4294967296,edge-11,4000,6144,200.1000,edge,162.5013,264.1623
2025-06-01T19:36:00.129124832Z,workload-5788,300,4294967296,cloud-7,32000,65536,200.1000,cloud,529.5318,563.5318
2025-06-01T19:36:00.129444428Z,workload-5788,300,4294967296,cloud-5,20000,65536,200.1000,cloud,457.1292,455.1292
2025-06-01T19:36:00.130876743Z,workload-5788,300,4294967296,edge-10,4000,5120,200.1000,edge,187.5013,256.1623
2025-06-01T19:36:00.131516005Z,workload-5788,300,4294967296,cloud-4,6000,49152,200.1000,cloud,426.9872,458.1292
2025-06-01T19:36:00.132776371Z,workload-5788,300,4294967296,cloud-1,8000,16384,200.1000,cloud,448.2842,424.9872
2025-06-01T19:36:00.13428656Z,workload-5788,300,4294967296,cloud-8,8000,40960,200.1000,cloud,434.2842,420.2842
2025-06-01T19:36:00.134934761Z,workload-5788,300,4294967296,edge-7,3000,4096,200.1000,edge,159.5013,246.4798
2025-06-01T19:36:00.225592837Z,workload-7700,900,5368709120,edge-12,4000,8192,200.1000,edge,305.3014,384.2842
2025-06-01T19:36:00.229851371Z,workload-7700,900,5368709120,cloud-7,32000,65536,200.1000,cloud,545.5318,568.5318
2025-06-01T19:36:00.234693223Z,workload-7700,900,5368709120,cloud-4,6000,49152,200.1000,cloud,451.1292,546.8039
2025-06-01T19:36:00.235124776Z,workload-7700,900,5368709120,cloud-1,8000,16384,200.1000,cloud,444.2842,465.1292
2025-06-01T19:36:00.235380676Z,workload-7700,900,5368709120,cloud-3,16000,32768,200.1000,cloud,427.2842,451.2842
2025-06-01T19:36:00.236237425Z,workload-7700,900,5368709120,edge-10,4000,5120,200.1000,edge,176.5013,345.9745
2025-06-01T19:36:00.236322353Z,workload-7700,900,5368709120,edge-11,4000,6144,200.1000,edge,179.5013,341.9745
2025-06-01T19:36:00.236733721Z,workload-7700,900,5368709120,cloud-8,8000,40960,200.1000,cloud,434.2842,442.1292
2025-06-01T19:36:00.241785727Z,workload-7700,900,5368709120,cloud-6,24000,61440,200.1000,cloud,591.2624,671.6647
2025-06-01T19:36:00.244866309Z,workload-7700,900,5368709120,cloud-5,20000,65536,200.1000,cloud,441.1292,466.3475
2025-06-01T19:36:00.244910729Z,workload-7700,900,5368709120,cloud-2,10000,24576,200.1000,cloud,366.9745,433.2842
2025-06-01T19:36:00.339412128Z,workload-16,1676,5976883200,cloud-6,24000,61440,200.1000,cloud,575.9039,642.7273
2025-06-01T19:36:00.345212699Z,workload-16,1676,5976883200,cloud-5,20000,65536,200.1000,cloud,473.9891,487.4236
2025-06-01T19:36:00.345612125Z,workload-16,1676,5976883200,cloud-4,6000,49152,200.1000,cloud,454.1292,567.2624
2025-06-01T19:36:00.3456761Z,workload-16,1676,5976883200,cloud-7,32000,65536,200.1000,cloud,557.5318,530.5318
2025-06-01T19:36:00.347237553Z,workload-16,1676,5976883200,edge-11,4000,6144,200.1000,edge,172.5013,407.1292
2025-06-01T19:36:00.349020753Z,workload-16,1676,5976883200,cloud-2,10000,24576,200.1000,cloud,362.9745,444.1292
2025-06-01T19:36:00.350166438Z,workload-16,1676,5976883200,cloud-8,8000,40960,200.1000,cloud,429.2842,484.7821
2025-06-01T19:36:00.350628861Z,workload-16,1676,5976883200,edge-12,4000,8192,200.1000,edge,308.3014,447.4236
2025-06-01T19:36:00.352313305Z,workload-16,1676,5976883200,cloud-1,8000,16384,200.1000,cloud,452.2842,510.7821
2025-06-01T19:36:00.353029952Z,workload-16,1676,5976883200,cloud-3,16000,32768,200.1000,cloud,414.2842,475.1292
2025-06-01T19:36:00.452923627Z,workload-3633,1001,8598323200,cloud-4,6000,49152,200.1000,cloud,468.1292,549.5318
2025-06-01T19:36:00.456214922Z,workload-3633,1001,8598323200,cloud-3,16000,32768,200.1000,cloud,439.2842,434.2842
2025-06-01T19:36:00.456233989Z,workload-3633,1001,8598323200,cloud-6,24000,61440,200.1000,cloud,570.2624,659.6647
2025-06-01T19:36:00.456248865Z,workload-3633,1001,8598323200,cloud-8,8000,40960,200.1000,cloud,508.4236,567.5318
2025-06-01T19:36:00.456300688Z,workload-3633,1001,8598323200,cloud-2,10000,24576,200.1000,cloud,362.9745,421.2842
2025-06-01T19:36:00.456356771Z,workload-3633,1001,8598323200,cloud-7,32000,65536,200.1000,cloud,558.8903,565.8903
2025-06-01T19:36:00.45665709Z,workload-3633,1001,8598323200,cloud-1,8000,16384,200.1000,cloud,416.2842,450.1292
2025-06-01T19:36:00.45815841Z,workload-3633,1001,8598323200,cloud-5,20000,65536,200.1000,cloud,466.9891,505.4236
2025-06-01T19:36:00.55343212Z,workload-7015,613,1205862400,edge-4,2000,1536,200.1000,edge,176.5013,377.0268
2025-06-01T19:36:00.554461448Z,workload-7015,613,1205862400,cloud-5,20000,65536,200.1000,cloud,508.7821,496.7821
2025-06-01T19:36:00.554583532Z,workload-7015,613,1205862400,edge-6,2000,3072,200.1000,edge,177.5013,376.0268
2025-06-01T19:36:00.558786751Z,workload-7015,613,1205862400,edge-7,3000,4096,200.1000,edge,171.5013,306.9465
2025-06-01T19:36:00.562001709Z,workload-7015,613,1205862400,edge-12,4000,8192,200.1000,edge,292.3014,352.1925
2025-06-01T19:36:00.562856013Z,workload-7015,613,1205862400,cloud-3,16000,32768,200.1000,cloud,431.2842,433.2842
2025-06-01T19:36:00.564601639Z,workload-7015,613,1205862400,cloud-6,24000,61440,200.1000,cloud,564.9039,660.3063
2025-06-01T19:36:00.567119087Z,workload-7015,613,1205862400,cloud-1,8000,16384,200.1000,cloud,445.2842,470.1292
2025-06-01T19:36:00.567350054Z,workload-7015,613,1205862400,edge-5,2000,2048,200.1000,edge,167.5013,374.0268
2025-06-01T19:36:00.567679218Z,workload-7015,613,1205862400,edge-8,3000,1280,200.1000,edge,185.5013,295.9465
2025-06-01T19:36:00.567801651Z,workload-7015,613,1205862400,edge-10,4000,5120,200.1000,edge,169.5013,318.3014
2025-06-01T19:36:00.567879385Z,workload-7015,613,1205862400,cloud-2,10000,24576,200.1000,cloud,394.9745,425.0268
2025-06-01T19:36:00.568518507Z,workload-7015,613,1205862400,cloud-7,32000,65536,200.1000,cloud,534.5318,542.5318
2025-06-01T19:36:00.569835933Z,workload-7015,613,1205862400,cloud-8,8000,40960,200.1000,cloud,489.7821,546.8903
2025-06-01T19:36:00.574701951Z,workload-7015,613,1205862400,edge-11,4000,6144,200.1000,edge,166.5013,306.3014
2025-06-01T19:36:00.574817469Z,workload-7015,613,1205862400,cloud-4,6000,49152,200.1000,cloud,475.1292,519.4236
2025-06-01T19:36:00.576881224Z,workload-7015,613,1205862400,edge-9,3000,2560,200.1000,edge,172.5013,309.9465
2025-06-01T19:36:00.6552044Z,workload-7372,3000,4294967296,cloud-2,10000,24576,200.1000,cloud,382.9745,502.4236
2025-06-01T19:36:00.659025165Z,workload-7372,3000,4294967296,edge-11,4000,6144,200.1000,edge,314.3014,635.2677
2025-06-01T19:36:00.662176078Z,workload-7372,3000,4294967296,cloud-1,8000,16384,200.1000,cloud,420.2842,564.9039
2025-06-01T19:36:00.662299209Z,workload-7372,3000,4294967296,cloud-5,20000,65536,200.1000,cloud,489.4236,563.9039
2025-06-01T19:36:00.666537489Z,workload-7372,3000,4294967296,edge-7,3000,4096,200.1000,edge,183.5013,693.9514
2025-06-01T19:36:00.666772646Z,workload-7372,3000,4294967296,edge-10,4000,5120,200.1000,edge,159.5013,542.9039
2025-06-01T19:36:00.668485377Z,workload-7372,3000,4294967296,edge-12,4000,8192,200.1000,edge,313.3014,603.7273
2025-06-01T19:36:00.670304546Z,workload-7372,3000,4294967296,cloud-8,8000,40960,200.1000,cloud,496.4236,704.8457
2025-06-01T19:36:00.670526852Z,workload-7372,3000,4294967296,cloud-6,24000,61440,200.1000,cloud,588.9039,682.8457
2025-06-01T19:36:00.67126948Z,workload-7372,3000,4294967296,cloud-3,16000,32768,200.1000,cloud,414.2842,489.4236
2025-06-01T19:36:00.672212973Z,workload-7372,3000,4294967296,cloud-7,32000,65536,200.1000,cloud,540.8903,592.2624
2025-06-01T19:36:00.672592493Z,workload-7372,3000,4294967296,cloud-4,6000,49152,200.1000,cloud,465.1292,711.8457
2025-06-01T19:36:00.763474062Z,workload-4215,1757,1153433600,cloud-1,8000,16384,200.1000,cloud,432.2842,483.4236
2025-06-01T19:36:00.763682191Z,workload-4215,1757,1153433600,cloud-3,16000,32768,200.1000,cloud,499.7821,562.8903
2025-06-01T19:36:00.765624282Z,workload-4215,1757,1153433600,edge-7,3000,4096,200.1000,edge,168.5013,467.7821
